id,title,doi,year,source,url,abstract,authors,journal,query_bucket,doi_norm
10.1111/j.1539-6975.2008.00261.x,<scp>Dynamic Prevention in Short‐Term Insurance Contracts</scp>,10.1111/j.1539-6975.2008.00261.x,2008,crossref,https://doi.org/10.1111/j.1539-6975.2008.00261.x,"AbstractThis article looks at the dynamic properties of insurance contracts when insurers have a better technology at preventing catastrophic losses than the insured. When the prevention technology is irreversible and its benefits last for all future periods although its cost is borne in the period in which it is made, a hold‐up problem occurs because the insured can change insurer after his initial insurer has invested in prevention. Investment in prevention is then delayed compared to the first best outcome. When the audit cost must be incurred by the insured when he wants to change insurer, the incumbent insurer has an informational advantage so that he can keep his client over the entire investment horizon, even though long‐term contracts are not possible. This does not avoid the delay in investment, however.",M. Martin Boyer; Karine Gobert,Journal of Risk and Insurance,insurance_base,10.1111/j.1539-6975.2008.00261.x
10.1016/j.insmatheco.2008.03.001,A locally risk-minimizing hedging strategy for unit-linked life insurance contracts in a Lévy process financial market,10.1016/j.insmatheco.2008.03.001,2008,crossref,https://doi.org/10.1016/j.insmatheco.2008.03.001,,Nele Vandaele; Michèle Vanmaele,Insurance: Mathematics and Economics,insurance_base,10.1016/j.insmatheco.2008.03.001
10.1111/j.1539-6975.2008.00268.x,<scp>Foreign Affiliates of the Largest Insurance Groups: Location‐Specific Advantages</scp>,10.1111/j.1539-6975.2008.00268.x,2008,crossref,https://doi.org/10.1111/j.1539-6975.2008.00268.x,"AbstractThis article has two objectives. The first is the documentation of the relative importance of the largest insurance or reinsurance companies in the world and changes that may have occurred in the past 15 years. The second objective is to identify some of the factors that may explain the increased internationalization and most‐favored locations of the world's largest insurance groups in transition and developing economies. The results of this study have important implications. First, they indicate that as expected, location‐specific factors such as the size of a market, human capital, and good governance do provide an explication of the internationalization of insurance groups. Second, they also show that other factors, such as cultural distance, regulatory barriers, and competitiveness have a significant impact on the choice of countries.",J. François Outreville,Journal of Risk and Insurance,insurance_base,10.1111/j.1539-6975.2008.00268.x
10.1111/j.1539-6975.2008.00263.x,<scp>When Is a Coinsurance‐Type Insurance Policy Inferior or Even Giffen?</scp>,10.1111/j.1539-6975.2008.00263.x,2008,crossref,https://doi.org/10.1111/j.1539-6975.2008.00263.x,"AbstractThis article derives the necessary and sufficient conditions for a coinsurance‐type insurance policy covering a particular risk to be inferior and to be Giffen. Mossin's decreasing absolute risk aversion assumption for insurance to be inferior is avoided. The result generalizes Hoy and Robson and Briys, Dionne, and Eeckhoudt's results to the case with a continuum of states and relaxes their assumption of constant relative risk aversion. It is shown that knowledge about the distribution of risk can be used to relax assumptions on an utility function for a coinsurance‐type insurance policy to be inferior and to be Giffen.",Arthur Hau,Journal of Risk and Insurance,insurance_base,10.1111/j.1539-6975.2008.00263.x
10.1111/j.1540-6296.2008.00142.x,<scp>Insurance Market Dynamics: Between Global Developments and Local Contingencies</scp>,10.1111/j.1540-6296.2008.00142.x,2008,crossref,https://doi.org/10.1111/j.1540-6296.2008.00142.x,"AbstractInsurance markets have changed radically and deeply in the past twenty years. Deregulation, globalization of insurance institutions, intensified competition, electronic commerce, bancassurance, and the emergence of new risks are among the challenges faced by insurance markets. Although important global trends are reshaping insurance markets, the emphasis on globalization overlooks the local diversity of insurance markets worldwide. This article reviews the global developments and local factors affecting insurance markets and evaluates the advantages and disadvantages of globalization. Among the important global trends are the increasing sophistication of insurance products, the globalization of risk diversification through reinsurance, the emergence of mega‐financial intermediaries, and the growing importance of supranational agencies such as the World Bank and the World Trade Organization. On the other hand, there remains significant heterogeneity among countries and regions that has a profound impact on insurance markets. Among the important local differences are political, legal, and cultural components as well as differences in financial markets, taxation, regulatory systems, insurer investment strategies, and insurance distribution systems.",J. David Cummins; Bertrand Venard,Risk Management and Insurance Review,insurance_base,10.1111/j.1540-6296.2008.00142.x
10.5609/jsis.2008.602_51,"Takeover by ""High-Risk Lover"" and Risk Management for Protect",10.5609/jsis.2008.602_51,2008,crossref,https://doi.org/10.5609/jsis.2008.602_51,,Isao Ogawa,Hokengakuzasshi (JOURNAL of INSURANCE SCIENCE),insurance_base,10.5609/jsis.2008.602_51
10.1016/j.insmatheco.2007.12.005,Loss analysis of a life insurance company applying discrete-time risk-minimizing hedging strategies,10.1016/j.insmatheco.2007.12.005,2008,crossref,https://doi.org/10.1016/j.insmatheco.2007.12.005,,An Chen,Insurance: Mathematics and Economics,insurance_base,10.1016/j.insmatheco.2007.12.005
10.1111/j.1539-6975.2008.00288.x,<scp>Portfolio Choice and Life Insurance: The CRRA Case</scp>,10.1111/j.1539-6975.2008.00288.x,2008,crossref,https://doi.org/10.1111/j.1539-6975.2008.00288.x,"AbstractWe solve a portfolio choice problem that includes life insurance and labor income under constant relative risk aversion (CRRA) preferences. We focus on the correlation between the dynamics of human capital and financial capital and model the utility of the family as opposed to separating consumption and bequest. We simplify the underlying Hamilton–Jacobi–Bellman equation using a similarity reduction technique that leads to an efficient numerical solution. Households for whom shocks to human capital are negatively correlated with shocks to financial capital should own more life insurance with greater equity/stock exposure. Life insurance hedges human capital and is insensitive to the family's risk aversion, consistent with practitioner guidance.",Huaxiong Huang; Moshe A. Milevsky; Jin Wang,Journal of Risk and Insurance,insurance_base,10.1111/j.1539-6975.2008.00288.x
10.1016/j.insmatheco.2008.05.016,Pricing of catastrophe insurance options written on a loss index with reestimation,10.1016/j.insmatheco.2008.05.016,2008,crossref,https://doi.org/10.1016/j.insmatheco.2008.05.016,,Francesca Biagini; Yuliya Bregman; Thilo Meyer-Brandis,Insurance: Mathematics and Economics,insurance_base,10.1016/j.insmatheco.2008.05.016
10.1016/j.insmatheco.2007.01.015,Risk measurement in the presence of background risk,10.1016/j.insmatheco.2007.01.015,2008,crossref,https://doi.org/10.1016/j.insmatheco.2007.01.015,,Andreas Tsanakas,Insurance: Mathematics and Economics,insurance_base,10.1016/j.insmatheco.2007.01.015
10.1016/j.insmatheco.2007.09.008,Heath–Jarrow–Morton modelling of longevity bonds and the risk minimization of life insurance portfolios,10.1016/j.insmatheco.2007.09.008,2008,crossref,https://doi.org/10.1016/j.insmatheco.2007.09.008,,Jérôme Barbarin,Insurance: Mathematics and Economics,insurance_base,10.1016/j.insmatheco.2007.09.008
10.1111/j.1540-6296.2008.00139.x,<scp>Insurance in the Courts</scp> (<scp>Formerly Recent Court Decisions</scp>),10.1111/j.1540-6296.2008.00139.x,2008,crossref,https://doi.org/10.1111/j.1540-6296.2008.00139.x,,Randy Maniloff; Marc Mayerson; Jeffrey W. Stempel,Risk Management and Insurance Review,insurance_base,10.1111/j.1540-6296.2008.00139.x
10.1016/j.insmatheco.2008.07.004,Applications of a multi-state risk factor/mortality model in life insurance,10.1016/j.insmatheco.2008.07.004,2008,crossref,https://doi.org/10.1016/j.insmatheco.2008.07.004,,Hyuk-Sung Kwon; Bruce L. Jones,Insurance: Mathematics and Economics,insurance_base,10.1016/j.insmatheco.2008.07.004
10.1016/j.insmatheco.2007.09.003,Risk-neutral valuation of participating life insurance contracts in a stochastic interest rate environment,10.1016/j.insmatheco.2007.09.003,2008,crossref,https://doi.org/10.1016/j.insmatheco.2007.09.003,,Katharina Zaglauer; Daniel Bauer,Insurance: Mathematics and Economics,insurance_base,10.1016/j.insmatheco.2007.09.003
10.1111/j.1539-6975.2008.00269.x,<scp>Explaining Low Annuity Demand: An Optimal Portfolio Application to Japan</scp>,10.1111/j.1539-6975.2008.00269.x,2008,crossref,https://doi.org/10.1111/j.1539-6975.2008.00269.x,"AbstractUsing an optimizing financial planning model in the tradition of Merton and Richard we explore how individuals should determine their life insurance and annuity choices, given uncertainty about investment returns and mortality. Both consumption and bequests appear as arguments in the individual's preference function. The model explicitly recognizes the existence of social security in retirement, and of loadings on insurance premiums, due to administration costs in the life insurance and annuities markets. The model sheds light on the reasons for the thinness of voluntary life annuity markets worldwide. The relative importance of pre‐existing annuitization through social security, the role of bequests, and premium loadings are quantitatively assessed within a single optimizing framework. Results are presented for a model specification calibrated to Japan.",Sachi Purcal; John Piggott,Journal of Risk and Insurance,insurance_base,10.1111/j.1539-6975.2008.00269.x
10.1111/j.1539-6975.2008.00290.x,<scp>Effects of Corporate Diversification: Evidence From the Property–Liability Insurance Industry</scp>,10.1111/j.1539-6975.2008.00290.x,2008,crossref,https://doi.org/10.1111/j.1539-6975.2008.00290.x,"AbstractUsing a sample of property–liability insurers over the period 1995–2004, we develop and test a model that explains performance as a function of line‐of‐business diversification and other correlates. Our results indicate that undiversified insurers consistently outperform diversified insurers. In terms of accounting performance, we find a diversification penalty of at least 1 percent of return on assets or 2 percent of return on equity. These findings are robust to corrections for potential endogeneity bias, alternative risk measures, alternative diversification measures, and an alternative estimation technique. Using a market‐based performance measure (Tobin's Q) we find that the market applies a significant discount to diversified insurers. The existence of a diversification penalty (and diversification discount) provides strong support for the strategic focus hypothesis. We also find that insurance groups underperform unaffiliated insurers and that stock insurers outperform mutuals.",Andre P. Liebenberg; David W. Sommer,Journal of Risk and Insurance,insurance_base,10.1111/j.1539-6975.2008.00290.x
